D	520602100	川硐镇
A	520602006	川硐街道
D	520622200	新店乡
A	520622104	新店镇
D	520623100	汤山镇
A	520623001	汤山街道
D	520623100	汤山镇
A	520623002	泉都街道
D	520623106	中坝镇
A	520623003	中坝街道
D	520623200	河坝场乡
A	520623107	河坝镇
D	522624201	长吉乡
A	522624105	长吉镇
D	522624203	良上乡
A	522624106	良上镇
A	520603003	仁山街道
D	520122204	鹿窝乡
A	520122107	鹿窝镇
D	520122205	流长乡
A	520122108	流长镇
D	520304100	南白镇
A	520304001	南白街道
D	520304101	龙坑镇
A	520304002	播南街道
A	520304003	影山湖街道
A	520304004	桂花桥街道
A	520304005	龙坑街道
D	520325203	河口乡
A	520325110	河口镇
A	520325001	尹珍街道
D	520322100	娄山关镇
A	520322001	娄山关街道
D	520322100	娄山关镇
A	520322002	海校街道
D	520322201	风水乡
A	520322118	风水镇
D	520322202	容光乡
A	520322119	容光镇
D	520322206	芭蕉乡
A	520322120	芭蕉镇
D	520302106	新蒲镇
A	520302013	新蒲街道
D	520302106	新蒲镇
A	520302014	新中街道
A	520302015	礼仪街道
D	530127002	滇源街道
A	530103012	滇源街道
A	540402001	白玛岗街道
A	540402002	觉木街道
A	610113009	杜城街道
A	610113010	漳浒寨街道
A	610117004	姬家街道
A	610603002	金明街道
